ID,Street_Address,City,Country,Unit,Type,Parent,Latitude,Longitude
326-2,al. Stycznia,Warsaw,RP,70,Unit,326,,
327-1,plac Łąkowa,Warsaw,RP,31,Unit,327,,
327-2,plac Łąkowa,Warsaw,RP,45,Unit,327,,
327-3,plac Łąkowa,Warsaw,RP,50,Unit,327,,
327-4,plac Łąkowa,Warsaw,RP,58,Unit,327,,
328-1,ulica Porzeczkowa,Warsaw,RP,38,Unit,328,,
329-1,ulica Stroma,Warsaw,RP,14,Unit,329,,
329-2,ulica Stroma,Warsaw,RP,6,Unit,329,,
330-1,al. Podwale,Warsaw,RP,86,Unit,330,,
331-1,al. Dębowa,Warsaw,RP,22,Unit,331,,
331-2,al. Dębowa,Warsaw,RP,8,Unit,331,,
331-3,al. Dębowa,Warsaw,RP,8,Unit,331,,
331-4,al. Dębowa,Warsaw,RP,2,Unit,331,,
332-1,pl. Zamkowa,Warsaw,RP,641,Unit,332,,
333-1,pl. Sportowa,Warsaw,RP,44,Unit,333,,
334-1,ul. Jana Pawła II,Warsaw,RP,89,Unit,334,,
334-2,ul. Jana Pawła II,Warsaw,RP,79,Unit,334,,
335-1,al. Wiejska,Warsaw,RP,86,Unit,335,,
336-1,ul. Wodna,Warsaw,RP,88,Unit,336,,
337-1,plac Robotnicza,Warsaw,RP,31,Unit,337,,
337-2,plac Robotnicza,Warsaw,RP,23,Unit,337,,
337-3,plac Robotnicza,Warsaw,RP,40,Unit,337,,
337-4,plac Robotnicza,Warsaw,RP,34,Unit,337,,
338-1,ulica Wolności,Warsaw,RP,33,Unit,338,,
338-2,ulica Wolności,Warsaw,RP,41,Unit,338,,
338-3,ulica Wolności,Warsaw,RP,64,Unit,338,,
338-4,ulica Wolności,Warsaw,RP,57,Unit,338,,
339-1,aleja Owocowa,Warsaw,RP,74,Unit,339,,
339-2,aleja Owocowa,Warsaw,RP,88,Unit,339,,
339-3,aleja Owocowa,Warsaw,RP,86,Unit,339,,
340-1,ulica Rózana,Warsaw,RP,78,Unit,340,,
340-2,ulica Rózana,Warsaw,RP,50,Unit,340,,
341-1,al. Zaciszna,Warsaw,RP,14,Unit,341,,
341-2,al. Zaciszna,Warsaw,RP,48,Unit,341,,
342-1,pl. Krańcowa,Warsaw,RP,41,Unit,342,,
342-2,pl. Krańcowa,Warsaw,RP,56,Unit,342,,
342-3,pl. Krańcowa,Warsaw,RP,48,Unit,342,,
343-1,ul. Kossaka,Warsaw,RP,79,Unit,343,,
343-2,ul. Kossaka,Warsaw,RP,99,Unit,343,,
343-3,ul. Kossaka,Warsaw,RP,79,Unit,343,,
344-1,ulica Skargi,Warsaw,RP,43,Unit,344,,
344-2,ulica Skargi,Warsaw,RP,23,Unit,344,,
345-1,ulica Kochanowskiego,Warsaw,RP,11,Unit,345,,
345-2,ulica Kochanowskiego,Warsaw,RP,4,Unit,345,,
345-3,ulica Kochanowskiego,Warsaw,RP,13,Unit,345,,
346-1,pl. Konstytucji 3 Maja,Warsaw,RP,92,Unit,346,,
346-2,pl. Konstytucji 3 Maja,Warsaw,RP,83,Unit,346,,
346-3,pl. Konstytucji 3 Maja,Warsaw,RP,115,Unit,346,,
347-1,plac Miarki,Warsaw,RP,38,Unit,347,,
347-2,plac Miarki,Warsaw,RP,64,Unit,347,,
347-3,plac Miarki,Warsaw,RP,70,Unit,347,,
348-1,plac Rzemieślnicza,Warsaw,RP,310,Unit,348,,
348-2,plac Rzemieślnicza,Warsaw,RP,288,Unit,348,,
349-1,ul. Górnicza,Warsaw,RP,67,Unit,349,,
350-1,ul. Witosa,Warsaw,RP,56,Unit,350,,
351-1,aleja Mostowa,Warsaw,RP,71,Unit,351,,
352-1,ul. Rózana,Warsaw,RP,62,Unit,352,,
352-2,ul. Rózana,Warsaw,RP,58,Unit,352,,
352-3,ul. Rózana,Warsaw,RP,61,Unit,352,,
353-1,ulica Willowa,Warsaw,RP,42,Unit,353,,
353-2,ulica Willowa,Warsaw,RP,68,Unit,353,,
353-3,ulica Willowa,Warsaw,RP,64,Unit,353,,
353-4,ulica Willowa,Warsaw,RP,58,Unit,353,,
354-1,ul. Czereśniowa,Warsaw,RP,37,Unit,354,,
354-2,ul. Czereśniowa,Warsaw,RP,67,Unit,354,,
354-3,ul. Czereśniowa,Warsaw,RP,31,Unit,354,,
355-1,plac Nadrzeczna,Warsaw,RP,17,Unit,355,,
355-2,plac Nadrzeczna,Warsaw,RP,31,Unit,355,,
355-3,plac Nadrzeczna,Warsaw,RP,5,Unit,355,,
356-1,plac Majowa,Warsaw,RP,82,Unit,356,,
356-2,plac Majowa,Warsaw,RP,62,Unit,356,,
357-1,al. Radosna,Warsaw,RP,34,Unit,357,,
358-1,ulica Tęczowa,Warsaw,RP,322,Unit,358,,
358-2,ulica Tęczowa,Warsaw,RP,326,Unit,358,,
358-3,ulica Tęczowa,Warsaw,RP,301,Unit,358,,
358-4,ulica Tęczowa,Warsaw,RP,333,Unit,358,,
359-1,pl. Tuwima,Warsaw,RP,77,Unit,359,,
359-2,pl. Tuwima,Warsaw,RP,74,Unit,359,,
360-1,ulica Bolesława Krzywoustego,Warsaw,RP,54,Unit,360,,
361-1,al. Klonowa,Warsaw,RP,38,Unit,361,,
361-2,al. Klonowa,Warsaw,RP,32,Unit,361,,
361-3,al. Klonowa,Warsaw,RP,42,Unit,361,,
362-1,plac Kruczkowskiego,Warsaw,RP,47,Unit,362,,
362-2,plac Kruczkowskiego,Warsaw,RP,32,Unit,362,,
362-3,plac Kruczkowskiego,Warsaw,RP,20,Unit,362,,
362-4,plac Kruczkowskiego,Warsaw,RP,47,Unit,362,,
363-1,aleja Cisowa,Warsaw,RP,22,Unit,363,,
363-2,aleja Cisowa,Warsaw,RP,33,Unit,363,,
363-3,aleja Cisowa,Warsaw,RP,49,Unit,363,,
364-1,ul. Ściegiennego,Warsaw,RP,85,Unit,364,,
365-1,plac Kasztanowa,Warsaw,RP,150,Unit,365,,
365-2,plac Kasztanowa,Warsaw,RP,146,Unit,365,,
365-3,plac Kasztanowa,Warsaw,RP,162,Unit,365,,
365-4,plac Kasztanowa,Warsaw,RP,159,Unit,365,,
366-1,aleja Powstańców Śląskich,Warsaw,RP,173,Unit,366,,
366-2,aleja Powstańców Śląskich,Warsaw,RP,182,Unit,366,,
366-3,aleja Powstańców Śląskich,Warsaw,RP,179,Unit,366,,
366-4,aleja Powstańców Śląskich,Warsaw,RP,198,Unit,366,,
367-1,al. Perłowa,Warsaw,RP,68,Unit,367,,
367-2,al. Perłowa,Warsaw,RP,63,Unit,367,,
367-3,al. Perłowa,Warsaw,RP,60,Unit,367,,
367-4,al. Perłowa,Warsaw,RP,39,Unit,367,,
368-1,ulica Sucharskiego,Warsaw,RP,33,Unit,368,,
369-1,al. Dworska,Warsaw,RP,3,Unit,369,,
369-2,al. Dworska,Warsaw,RP,8,Unit,369,,
369-3,al. Dworska,Warsaw,RP,14,Unit,369,,
369-4,al. Dworska,Warsaw,RP,3,Unit,369,,
370-1,plac Szpitalna,Warsaw,RP,52,Unit,370,,
370-2,plac Szpitalna,Warsaw,RP,47,Unit,370,,
370-3,plac Szpitalna,Warsaw,RP,66,Unit,370,,
371-1,plac Jałowcowa,Warsaw,RP,562,Unit,371,,
371-2,plac Jałowcowa,Warsaw,RP,564,Unit,371,,
371-3,plac Jałowcowa,Warsaw,RP,585,Unit,371,,
371-4,plac Jałowcowa,Warsaw,RP,575,Unit,371,,
372-1,pl. Owocowa,Warsaw,RP,447,Unit,372,,
372-2,pl. Owocowa,Warsaw,RP,441,Unit,372,,
372-3,pl. Owocowa,Warsaw,RP,437,Unit,372,,
373-1,al. Kilińskiego,Warsaw,RP,15,Unit,373,,
373-2,al. Kilińskiego,Warsaw,RP,29,Unit,373,,
373-3,al. Kilińskiego,Warsaw,RP,21,Unit,373,,
373-4,al. Kilińskiego,Warsaw,RP,31,Unit,373,,
374-1,ul. Partyzantów,Warsaw,RP,25,Unit,374,,
374-2,ul. Partyzantów,Warsaw,RP,11,Unit,374,,
374-3,ul. Partyzantów,Warsaw,RP,19,Unit,374,,
374-4,ul. Partyzantów,Warsaw,RP,11,Unit,374,,
375-1,pl. Graniczna,Warsaw,RP,77,Unit,375,,
375-2,pl. Graniczna,Warsaw,RP,92,Unit,375,,
376-1,al. Stolarska,Warsaw,RP,5,Unit,376,,
376-2,al. Stolarska,Warsaw,RP,12,Unit,376,,
377-1,al. Wiejska,Warsaw,RP,267,Unit,377,,
378-1,aleja Leśna,Warsaw,RP,756,Unit,378,,
379-1,pl. Okrzei,Warsaw,RP,88,Unit,379,,
379-2,pl. Okrzei,Warsaw,RP,84,Unit,379,,
379-3,pl. Okrzei,Warsaw,RP,82,Unit,379,,
380-1,pl. Listopada,Warsaw,RP,47,Unit,380,,
380-2,pl. Listopada,Warsaw,RP,67,Unit,380,,
380-3,pl. Listopada,Warsaw,RP,62,Unit,380,,
381-1,pl. Długa,Warsaw,RP,70,Unit,381,,
381-2,pl. Długa,Warsaw,RP,61,Unit,381,,
381-3,pl. Długa,Warsaw,RP,61,Unit,381,,
382-1,ul. Kreta,Warsaw,RP,107,Unit,382,,
382-2,ul. Kreta,Warsaw,RP,90,Unit,382,,
383-1,aleja Ludowa,Warsaw,RP,25,Unit,383,,
383-2,aleja Ludowa,Warsaw,RP,2,Unit,383,,
384-1,al. Ciasna,Warsaw,RP,313,Unit,384,,
384-2,al. Ciasna,Warsaw,RP,295,Unit,384,,
385-1,pl. Podwale,Warsaw,RP,16,Unit,385,,
386-1,ulica Floriana,Warsaw,RP,60,Unit,386,,
386-2,ulica Floriana,Warsaw,RP,54,Unit,386,,
386-3,ulica Floriana,Warsaw,RP,62,Unit,386,,
387-1,pl. Wróblewskiego,Warsaw,RP,35,Unit,387,,
387-2,pl. Wróblewskiego,Warsaw,RP,23,Unit,387,,
387-3,pl. Wróblewskiego,Warsaw,RP,38,Unit,387,,
388-1,pl. Królewska,Warsaw,RP,46,Unit,388,,
388-2,pl. Królewska,Warsaw,RP,52,Unit,388,,
388-3,pl. Królewska,Warsaw,RP,47,Unit,388,,
388-4,pl. Królewska,Warsaw,RP,38,Unit,388,,
389-1,ul. Rycerska,Warsaw,RP,42,Unit,389,,
389-2,ul. Rycerska,Warsaw,RP,54,Unit,389,,
389-3,ul. Rycerska,Warsaw,RP,64,Unit,389,,
389-4,ul. Rycerska,Warsaw,RP,47,Unit,389,,
390-1,al. Wiatraczna,Warsaw,RP,1,Unit,390,,
390-2,al. Wiatraczna,Warsaw,RP,31,Unit,390,,
390-3,al. Wiatraczna,Warsaw,RP,36,Unit,390,,
390-4,al. Wiatraczna,Warsaw,RP,16,Unit,390,,
391-1,ul. Akacjowa,Warsaw,RP,22,Unit,391,,
392-1,al. Sucharskiego,Warsaw,RP,455,Unit,392,,
393-1,al. Kielecka,Warsaw,RP,325,Unit,393,,
393-2,al. Kielecka,Warsaw,RP,347,Unit,393,,
393-3,al. Kielecka,Warsaw,RP,345,Unit,393,,
394-1,ulica Sienkiewicza,Warsaw,RP,211,Unit,394,,
394-2,ulica Sienkiewicza,Warsaw,RP,231,Unit,394,,
394-3,ulica Sienkiewicza,Warsaw,RP,230,Unit,394,,
395-1,aleja Nowa,Warsaw,RP,936,Unit,395,,
395-2,aleja Nowa,Warsaw,RP,921,Unit,395,,
396-1,al. Jana Pawła II,Warsaw,RP,69,Unit,396,,
397-1,plac Turkusowa,Warsaw,RP,20,Unit,397,,
397-2,plac Turkusowa,Warsaw,RP,16,Unit,397,,
398-1,al. Boczna,Warsaw,RP,234,Unit,398,,
398-2,al. Boczna,Warsaw,RP,251,Unit,398,,
398-3,al. Boczna,Warsaw,RP,243,Unit,398,,
399-1,pl. Piaskowa,Warsaw,RP,65,Unit,399,,
399-2,pl. Piaskowa,Warsaw,RP,85,Unit,399,,
399-3,pl. Piaskowa,Warsaw,RP,55,Unit,399,,
400-1,aleja Wodna,Warsaw,RP,184,Unit,400,,
400-2,aleja Wodna,Warsaw,RP,179,Unit,400,,
400-3,aleja Wodna,Warsaw,RP,178,Unit,400,,
400-4,aleja Wodna,Warsaw,RP,185,Unit,400,,
401-1,plac Morcinka,Warsaw,RP,50,Unit,401,,
401-2,plac Morcinka,Warsaw,RP,15,Unit,401,,
402-1,ulica Lipca,Warsaw,RP,67,Unit,402,,
403-1,aleja Sikorskiego,Warsaw,RP,312,Unit,403,,
403-2,aleja Sikorskiego,Warsaw,RP,319,Unit,403,,
404-1,ulica Jasna,Warsaw,RP,56,Unit,404,,
405-1,plac Bydgoska,Warsaw,RP,69,Unit,405,,
406-1,pl. Czereśniowa,Warsaw,RP,869,Unit,406,,
406-2,pl. Czereśniowa,Warsaw,RP,864,Unit,406,,
407-1,ul. Wyspiańskiego,Warsaw,RP,636,Unit,407,,
407-2,ul. Wyspiańskiego,Warsaw,RP,633,Unit,407,,
407-3,ul. Wyspiańskiego,Warsaw,RP,623,Unit,407,,
407-4,ul. Wyspiańskiego,Warsaw,RP,623,Unit,407,,
408-1,aleja Ściegiennego,Warsaw,RP,434,Unit,408,,
408-2,aleja Ściegiennego,Warsaw,RP,410,Unit,408,,
408-3,aleja Ściegiennego,Warsaw,RP,405,Unit,408,,
409-1,ulica Rzemieślnicza,Warsaw,RP,973,Unit,409,,
409-2,ulica Rzemieślnicza,Warsaw,RP,982,Unit,409,,
410-1,aleja Spółdzielcza,Warsaw,RP,25,Unit,410,,
410-2,aleja Spółdzielcza,Warsaw,RP,28,Unit,410,,
410-3,aleja Spółdzielcza,Warsaw,RP,49,Unit,410,,
410-4,aleja Spółdzielcza,Warsaw,RP,29,Unit,410,,
411-1,plac Rejtana,Warsaw,RP,55,Unit,411,,
411-2,plac Rejtana,Warsaw,RP,59,Unit,411,,
411-3,plac Rejtana,Warsaw,RP,53,Unit,411,,
411-4,plac Rejtana,Warsaw,RP,41,Unit,411,,
412-1,ulica Mieszka I,Warsaw,RP,58,Unit,412,,
412-2,ulica Mieszka I,Warsaw,RP,61,Unit,412,,
413-1,plac Reja,Warsaw,RP,596,Unit,413,,
413-2,plac Reja,Warsaw,RP,624,Unit,413,,
414-1,al. Fabryczna,Warsaw,RP,429,Unit,414,,
414-2,al. Fabryczna,Warsaw,RP,405,Unit,414,,
414-3,al. Fabryczna,Warsaw,RP,398,Unit,414,,
415-1,pl. Sowia,Warsaw,RP,465,Unit,415,,
415-2,pl. Sowia,Warsaw,RP,477,Unit,415,,
416-1,ulica Górnicza,Warsaw,RP,72,Unit,416,,
416-2,ulica Górnicza,Warsaw,RP,89,Unit,416,,
416-3,ulica Górnicza,Warsaw,RP,87,Unit,416,,
417-1,al. Jeżynowa,Warsaw,RP,52,Unit,417,,
417-2,al. Jeżynowa,Warsaw,RP,24,Unit,417,,
417-3,al. Jeżynowa,Warsaw,RP,55,Unit,417,,
417-4,al. Jeżynowa,Warsaw,RP,47,Unit,417,,
418-1,plac Bukowa,Warsaw,RP,113,Unit,418,,
418-2,plac Bukowa,Warsaw,RP,111,Unit,418,,
418-3,plac Bukowa,Warsaw,RP,81,Unit,418,,
418-4,plac Bukowa,Warsaw,RP,90,Unit,418,,
419-1,plac Piękna,Warsaw,RP,209,Unit,419,,
419-2,plac Piękna,Warsaw,RP,207,Unit,419,,
419-3,plac Piękna,Warsaw,RP,245,Unit,419,,
420-1,al. Armii Krajowej,Warsaw,RP,37,Unit,420,,
420-2,al. Armii Krajowej,Warsaw,RP,23,Unit,420,,
421-1,plac Wałowa,Warsaw,RP,890,Unit,421,,
422-1,aleja Dąbrowskiej,Warsaw,RP,175,Unit,422,,
422-2,aleja Dąbrowskiej,Warsaw,RP,193,Unit,422,,
422-3,aleja Dąbrowskiej,Warsaw,RP,168,Unit,422,,
423-1,pl. Krasińskiego,Warsaw,RP,286,Unit,423,,
423-2,pl. Krasińskiego,Warsaw,RP,278,Unit,423,,
423-3,pl. Krasińskiego,Warsaw,RP,295,Unit,423,,
424-1,aleja Wyzwolenia,Warsaw,RP,52,Unit,424,,
425-1,ul. Spacerowa,Warsaw,RP,7,Unit,425,,
425-2,ul. Spacerowa,Warsaw,RP,10,Unit,425,,
425-3,ul. Spacerowa,Warsaw,RP,3,Unit,425,,
425-4,ul. Spacerowa,Warsaw,RP,22,Unit,425,,
426-1,al. Widok,Warsaw,RP,849,Unit,426,,
426-2,al. Widok,Warsaw,RP,852,Unit,426,,
426-3,al. Widok,Warsaw,RP,866,Unit,426,,
427-1,ulica Pułaskiego,Warsaw,RP,95,Unit,427,,
427-2,ulica Pułaskiego,Warsaw,RP,98,Unit,427,,
428-1,plac Jaskółcza,Warsaw,RP,39,Unit,428,,
428-2,plac Jaskółcza,Warsaw,RP,63,Unit,428,,
429-1,aleja Malinowa,Warsaw,RP,25,Unit,429,,
429-2,aleja Malinowa,Warsaw,RP,24,Unit,429,,
429-3,aleja Malinowa,Warsaw,RP,35,Unit,429,,
430-1,ul. Orkana,Warsaw,RP,78,Unit,430,,
431-1,ul. Głowackiego,Warsaw,RP,74,Unit,431,,
431-2,ul. Głowackiego,Warsaw,RP,96,Unit,431,,
431-3,ul. Głowackiego,Warsaw,RP,68,Unit,431,,
431-4,ul. Głowackiego,Warsaw,RP,103,Unit,431,,
432-1,pl. Ciasna,Warsaw,RP,24,Unit,432,,
432-2,pl. Ciasna,Warsaw,RP,13,Unit,432,,
432-3,pl. Ciasna,Warsaw,RP,32,Unit,432,,
433-1,ulica Sokola,Warsaw,RP,204,Unit,433,,
434-1,al. Kołłątaja,Warsaw,RP,46,Unit,434,,
434-2,al. Kołłątaja,Warsaw,RP,28,Unit,434,,
434-3,al. Kołłątaja,Warsaw,RP,31,Unit,434,,
434-4,al. Kołłątaja,Warsaw,RP,7,Unit,434,,
435-1,al. Prosta,Warsaw,RP,3,Unit,435,,
435-2,al. Prosta,Warsaw,RP,2,Unit,435,,
435-3,al. Prosta,Warsaw,RP,9,Unit,435,,
436-1,plac Skośna,Warsaw,RP,715,Unit,436,,
436-2,plac Skośna,Warsaw,RP,721,Unit,436,,
436-3,plac Skośna,Warsaw,RP,720,Unit,436,,
436-4,plac Skośna,Warsaw,RP,748,Unit,436,,
437-1,ulica Rajska,Warsaw,RP,51,Unit,437,,
438-1,plac Korczaka,Warsaw,RP,917,Unit,438,,
438-2,plac Korczaka,Warsaw,RP,918,Unit,438,,
439-1,ul. Niepodległości,Warsaw,RP,74,Unit,439,,
439-2,ul. Niepodległości,Warsaw,RP,103,Unit,439,,
440-1,pl. Sosnowa,Warsaw,RP,455,Unit,440,,
440-2,pl. Sosnowa,Warsaw,RP,431,Unit,440,,
440-3,pl. Sosnowa,Warsaw,RP,424,Unit,440,,
440-4,pl. Sosnowa,Warsaw,RP,450,Unit,440,,
441-1,ul. Pałacowa,Warsaw,RP,62,Unit,441,,
442-1,al. Południowa,Warsaw,RP,505,Unit,442,,
442-2,al. Południowa,Warsaw,RP,514,Unit,442,,
443-1,plac Floriana,Warsaw,RP,32,Unit,443,,
444-1,pl. Jana III Sobieskiego,Warsaw,RP,730,Unit,444,,
444-2,pl. Jana III Sobieskiego,Warsaw,RP,715,Unit,444,,
445-1,ul. Sawickiej,Warsaw,RP,108,Unit,445,,
445-2,ul. Sawickiej,Warsaw,RP,101,Unit,445,,
445-3,ul. Sawickiej,Warsaw,RP,77,Unit,445,,
446-1,ulica Srebrna,Warsaw,RP,87,Unit,446,,
446-2,ulica Srebrna,Warsaw,RP,73,Unit,446,,
446-3,ulica Srebrna,Warsaw,RP,53,Unit,446,,
447-1,aleja Targowa,Warsaw,RP,10,Unit,447,,
447-2,aleja Targowa,Warsaw,RP,5,Unit,447,,
447-3,aleja Targowa,Warsaw,RP,16,Unit,447,,
447-4,aleja Targowa,Warsaw,RP,9,Unit,447,,
448-1,ulica Narutowicza,Warsaw,RP,593,Unit,448,,
448-2,ulica Narutowicza,Warsaw,RP,590,Unit,448,,
448-3,ulica Narutowicza,Warsaw,RP,590,Unit,448,,
449-1,ul. Andersa,Warsaw,RP,43,Unit,449,,
449-2,ul. Andersa,Warsaw,RP,59,Unit,449,,
449-3,ul. Andersa,Warsaw,RP,63,Unit,449,,
450-1,al. Gołębia,Warsaw,RP,34,Unit,450,,
450-2,al. Gołębia,Warsaw,RP,45,Unit,450,,
450-3,al. Gołębia,Warsaw,RP,15,Unit,450,,
450-4,al. Gołębia,Warsaw,RP,31,Unit,450,,
451-1,pl. Strażacka,Warsaw,RP,1,Unit,451,,
451-2,pl. Strażacka,Warsaw,RP,8,Unit,451,,
451-3,pl. Strażacka,Warsaw,RP,8,Unit,451,,
452-1,al. Chmielna,Warsaw,RP,5,Unit,452,,
452-2,al. Chmielna,Warsaw,RP,22,Unit,452,,
453-1,ulica Okulickiego,Warsaw,RP,54,Unit,453,,
453-2,ulica Okulickiego,Warsaw,RP,55,Unit,453,,
453-3,ulica Okulickiego,Warsaw,RP,29,Unit,453,,
453-4,ulica Okulickiego,Warsaw,RP,25,Unit,453,,
454-1,ulica Porzeczkowa,Warsaw,RP,362,Unit,454,,
455-1,plac Olchowa,Warsaw,RP,77,Unit,455,,
455-2,plac Olchowa,Warsaw,RP,61,Unit,455,,
455-3,plac Olchowa,Warsaw,RP,54,Unit,455,,
456-1,aleja Pomorska,Warsaw,RP,78,Unit,456,,
456-2,aleja Pomorska,Warsaw,RP,87,Unit,456,,
456-3,aleja Pomorska,Warsaw,RP,108,Unit,456,,
457-1,plac Srebrna,Warsaw,RP,12,Unit,457,,
457-2,plac Srebrna,Warsaw,RP,30,Unit,457,,
457-3,plac Srebrna,Warsaw,RP,34,Unit,457,,
457-4,plac Srebrna,Warsaw,RP,8,Unit,457,,
458-1,ulica Krucza,Warsaw,RP,895,Unit,458,,
459-1,ul. Żwirki i Wigury,Warsaw,RP,245,Unit,459,,
459-2,ul. Żwirki i Wigury,Warsaw,RP,228,Unit,459,,
459-3,ul. Żwirki i Wigury,Warsaw,RP,241,Unit,459,,
459-4,ul. Żwirki i Wigury,Warsaw,RP,239,Unit,459,,
460-1,pl. Kolorowa,Warsaw,RP,4,Unit,460,,
460-2,pl. Kolorowa,Warsaw,RP,17,Unit,460,,
460-3,pl. Kolorowa,Warsaw,RP,6,Unit,460,,
461-1,al. Wyszyńskiego,Warsaw,RP,865,Unit,461,,
462-1,pl. Przechodnia,Warsaw,RP,103,Unit,462,,
462-2,pl. Przechodnia,Warsaw,RP,84,Unit,462,,
463-1,ulica Żabia,Warsaw,RP,53,Unit,463,,
464-1,pl. Moniuszki,Warsaw,RP,5,Unit,464,,
465-1,ul. Fiołkowa,Warsaw,RP,131,Unit,465,,
466-1,ulica Malinowa,Warsaw,RP,6,Unit,466,,
467-1,plac Świerczewskiego,Warsaw,RP,815,Unit,467,,
468-1,plac Lawendowa,Warsaw,RP,29,Unit,468,,
468-2,plac Lawendowa,Warsaw,RP,40,Unit,468,,
468-3,plac Lawendowa,Warsaw,RP,31,Unit,468,,
469-1,plac Sienkiewicza,Warsaw,RP,599,Unit,469,,
469-2,plac Sienkiewicza,Warsaw,RP,598,Unit,469,,
469-3,plac Sienkiewicza,Warsaw,RP,635,Unit,469,,
470-1,pl. Nowa,Warsaw,RP,43,Unit,470,,
470-2,pl. Nowa,Warsaw,RP,23,Unit,470,,
470-3,pl. Nowa,Warsaw,RP,51,Unit,470,,
471-1,aleja Wałowa,Warsaw,RP,83,Unit,471,,
472-1,pl. Brzozowa,Warsaw,RP,49,Unit,472,,
472-2,pl. Brzozowa,Warsaw,RP,71,Unit,472,,
473-1,pl. Borowa,Warsaw,RP,100,Unit,473,,
473-2,pl. Borowa,Warsaw,RP,68,Unit,473,,
473-3,pl. Borowa,Warsaw,RP,65,Unit,473,,
473-4,pl. Borowa,Warsaw,RP,91,Unit,473,,
474-1,ul. Żeglarska,Warsaw,RP,691,Unit,474,,
474-2,ul. Żeglarska,Warsaw,RP,664,Unit,474,,
474-3,ul. Żeglarska,Warsaw,RP,679,Unit,474,,
475-1,aleja Szeroka,Warsaw,RP,112,Unit,475,,
475-2,aleja Szeroka,Warsaw,RP,95,Unit,475,,
476-1,plac Składowa,Warsaw,RP,101,Unit,476,,
476-2,plac Składowa,Warsaw,RP,116,Unit,476,,
477-1,ul. Jana Pawła II,Warsaw,RP,96,Unit,477,,
477-2,ul. Jana Pawła II,Warsaw,RP,64,Unit,477,,
477-3,ul. Jana Pawła II,Warsaw,RP,95,Unit,477,,
477-4,ul. Jana Pawła II,Warsaw,RP,69,Unit,477,,
478-1,al. Okrężna,Warsaw,RP,39,Unit,478,,
479-1,aleja Ptasia,Warsaw,RP,277,Unit,479,,
479-2,aleja Ptasia,Warsaw,RP,280,Unit,479,,
480-1,al. Spacerowa,Warsaw,RP,980,Unit,480,,
480-2,al. Spacerowa,Warsaw,RP,972,Unit,480,,
481-1,ulica Wąska,Warsaw,RP,61,Unit,481,,
481-2,ulica Wąska,Warsaw,RP,66,Unit,481,,
482-1,ul. Stroma,Warsaw,RP,763,Unit,482,,
482-2,ul. Stroma,Warsaw,RP,729,Unit,482,,
483-1,plac Długa,Warsaw,RP,63,Unit,483,,
483-2,plac Długa,Warsaw,RP,50,Unit,483,,
483-3,plac Długa,Warsaw,RP,72,Unit,483,,
484-1,ulica Rumiankowa,Warsaw,RP,70,Unit,484,,
484-2,ulica Rumiankowa,Warsaw,RP,40,Unit,484,,
485-1,al. Zakole,Warsaw,RP,18,Unit,485,,
485-2,al. Zakole,Warsaw,RP,27,Unit,485,,
486-1,ulica Kołłątaja,Warsaw,RP,399,Unit,486,,
486-2,ulica Kołłątaja,Warsaw,RP,431,Unit,486,,
486-3,ulica Kołłątaja,Warsaw,RP,419,Unit,486,,
486-4,ulica Kołłątaja,Warsaw,RP,418,Unit,486,,
487-1,pl. Lawendowa,Warsaw,RP,496,Unit,487,,
487-2,pl. Lawendowa,Warsaw,RP,471,Unit,487,,
487-3,pl. Lawendowa,Warsaw,RP,495,Unit,487,,
487-4,pl. Lawendowa,Warsaw,RP,489,Unit,487,,
488-1,al. Swierkowa,Warsaw,RP,49,Unit,488,,
488-2,al. Swierkowa,Warsaw,RP,58,Unit,488,,
488-3,al. Swierkowa,Warsaw,RP,35,Unit,488,,
488-4,al. Swierkowa,Warsaw,RP,57,Unit,488,,
489-1,ulica Plater,Warsaw,RP,10,Unit,489,,
489-2,ulica Plater,Warsaw,RP,18,Unit,489,,
489-3,ulica Plater,Warsaw,RP,11,Unit,489,,
490-1,aleja Słoneczna,Warsaw,RP,84,Unit,490,,
490-2,aleja Słoneczna,Warsaw,RP,50,Unit,490,,
490-3,aleja Słoneczna,Warsaw,RP,55,Unit,490,,
491-1,ulica Jeżynowa,Warsaw,RP,114,Unit,491,,
491-2,ulica Jeżynowa,Warsaw,RP,107,Unit,491,,
491-3,ulica Jeżynowa,Warsaw,RP,100,Unit,491,,
492-1,pl. Kolejowa,Warsaw,RP,380,Unit,492,,
492-2,pl. Kolejowa,Warsaw,RP,381,Unit,492,,
492-3,pl. Kolejowa,Warsaw,RP,385,Unit,492,,
493-1,ul. Sawickiej,Warsaw,RP,90,Unit,493,,
493-2,ul. Sawickiej,Warsaw,RP,62,Unit,493,,
493-3,ul. Sawickiej,Warsaw,RP,57,Unit,493,,
494-1,al. Konopnickiej,Warsaw,RP,9,Unit,494,,
494-2,al. Konopnickiej,Warsaw,RP,23,Unit,494,,
495-1,ulica Przemysłowa,Warsaw,RP,23,Unit,495,,
495-2,ulica Przemysłowa,Warsaw,RP,11,Unit,495,,
496-1,al. Prosta,Warsaw,RP,112,Unit,496,,
496-2,al. Prosta,Warsaw,RP,81,Unit,496,,
496-3,al. Prosta,Warsaw,RP,113,Unit,496,,
496-4,al. Prosta,Warsaw,RP,83,Unit,496,,
497-1,pl. Mieszka I,Warsaw,RP,657,Unit,497,,
